X,Y,t_id,art,druckzone,symbolori,hoehe,einbaujahr,druckzone_bemerkung,lagebestimmung,lagebestimmung_code,eigentuemer,bemerkung,name_nummer,art_code,dimension,zulaessiger_betriebsdruck,zustand,icon_url
7.59525512900782,46.2197353489061,"2018",divers (inconnu),Saint-Luc,252,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59522576296022,46.2197162514294,"2019",divers (inconnu),Saint-Luc,252,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59507390020859,46.2190312037231,"2020",divers (inconnu),Saint-Luc,197.7,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59507527343489,46.2190037298672,"2021",divers (inconnu),Saint-Luc,197.7,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59427089027741,46.2193333651333,"2022",divers (inconnu),Saint-Luc,325.1,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.593962349258,46.2191882374982,"2023",divers (inconnu),Saint-Luc,283.9,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5944704557331,46.2192425977432,"2024",divers (inconnu),Saint-Luc,149.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59454595529885,46.2192583397836,"2025",divers (inconnu),Saint-Luc,81.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59441535629907,46.2194505522115,"2026",divers (inconnu),Saint-Luc,72.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62732351219562,46.1335008743047,"2029",divers (inconnu),Zinal,263.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62742547072458,46.1334771560306,"2030",divers (inconnu),Zinal,293.9,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62769979656281,46.1336334403652,"2031",divers (inconnu),Zinal,268.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6276266649511,46.1336676030804,"2032",divers (inconnu),Zinal,99.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62764161269594,46.1334981592786,"2033",divers (inconnu),Zinal,388.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62749156824403,46.1335758695749,"2034",divers (inconnu),Zinal,381.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62734859427372,46.1353932804192,"2035",divers (inconnu),Zinal,54,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62671495314143,46.135202531442,"2036",divers (inconnu),Zinal,383.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62670052448877,46.1352412044421,"2037",divers (inconnu),Zinal,383.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62667096389392,46.1351530222651,"2038",divers (inconnu),Zinal,193.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62645108849978,46.1351229102736,"2039",divers (inconnu),Zinal,180,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62644071445298,46.1351790662021,"2040",divers (inconnu),Zinal,380.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62645606094696,46.1351541675005,"2041",divers (inconnu),Zinal,301.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62643518890782,46.1351506184868,"2042",divers (inconnu),Zinal,284.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62634731992232,46.1351281774345,"2043",divers (inconnu),Zinal,277.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6263329228232,46.1351257012014,"2044",divers (inconnu),Zinal,70,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62635064028328,46.1350960024577,"2045",divers (inconnu),Zinal,187.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62633087316233,46.1351599086524,"2046",divers (inconnu),Zinal,392.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62765699228332,46.1360919232761,"2049",divers (inconnu),Zinal,215,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62786930954812,46.1360590200549,"2050",divers (inconnu),Zinal,85.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62783705441298,46.1358641387848,"2051",divers (inconnu),Zinal,183.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62791903103264,46.1363380343286,"2052",divers (inconnu),Zinal,290.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62645746370331,46.1365282125363,"2053",divers (inconnu),Zinal,40.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63006172067776,46.1369067343867,"2054",divers (inconnu),Zinal,89.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62987667091546,46.13662788826,"2055",divers (inconnu),Zinal,105.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62889713221674,46.1376295936791,"2056",divers (inconnu),Zinal,360.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62967317115014,46.137594918795,"2057",divers (inconnu),Zinal,255.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62588898806504,46.1368239015827,"2058",divers (inconnu),Zinal,42.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62572302441942,46.1368381497073,"2059",divers (inconnu),Zinal,264,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62626379263369,46.1373681228945,"2060",divers (inconnu),Zinal,13.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62556600805796,46.1375828113936,"2061",élément de raccordement (inconnu),Zinal,390.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,"90","0",,0,unbekannt/inconnue,./0.png
7.6259603473688,46.1375897856498,"2062",divers (inconnu),Zinal,186.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62573760179531,46.1378093134054,"2063",divers (inconnu),Zinal,92.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62625758477284,46.1381776417172,"2064",divers (inconnu),Zinal,30.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62497736785538,46.1410667386417,"2065",divers (inconnu),Zinal,65.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62595987502629,46.1380710996613,"2066",divers (inconnu),Zinal,381.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6259875725033,46.1380020335371,"2067",divers (inconnu),Zinal,386.9,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62540683032885,46.1381740444968,"2068",divers (inconnu),Zinal,277.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62556245480072,46.138562845679,"2069",divers (inconnu),Zinal,135.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62565362349179,46.138361548986,"2070",divers (inconnu),Zinal,69.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62550614840029,46.1381911579589,"2071",divers (inconnu),Zinal,13.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62481558153127,46.1411830269885,"2072",divers (inconnu),Zinal,299,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6249011004105,46.1411941941486,"2073",divers (inconnu),Zinal,282.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62503332891182,46.1410830770612,"2074",divers (inconnu),Zinal,78.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62485381060384,46.142081158773,"2075",divers (inconnu),Zinal,299.9,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62494571842624,46.1420811491704,"2076",divers (inconnu),Zinal,100,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6247927523583,46.145774148857,"2077",divers (inconnu),Zinal,355.2,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62439018743926,46.1474087371808,"2078",divers (inconnu),Zinal,381.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62481578353967,46.145719362634,"2079",divers (inconnu),Zinal,334.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62451800753395,46.1458033204147,"2080",divers (inconnu),Zinal,321.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62207753208565,46.1475113187458,"2081",divers (inconnu),Zinal,297.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62232107196585,46.1475178363674,"2082",divers (inconnu),Zinal,297.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62226890966119,46.1475898652575,"2083",divers (inconnu),Zinal,8.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62224897785374,46.1476086061241,"2084",divers (inconnu),Zinal,359.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62229903726784,46.1477503392028,"2085",divers (inconnu),Zinal,8.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62434007449101,46.1475268805829,"2086",divers (inconnu),Zinal,378.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62435233356094,46.1475025445747,"2087",divers (inconnu),Zinal,291,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62332241598462,46.1369483081578,"2088",divers (inconnu),Zinal,72.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62631443900643,46.1363916783848,"2089",divers (inconnu),Zinal,364.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62437252106361,46.1390199425259,"2090",divers (inconnu),Zinal,108.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62441761782441,46.1377230610175,"2091",divers (inconnu),Zinal,291.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62471815444571,46.1377551504678,"2092",divers (inconnu),Zinal,268.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6257691256501,46.1356721858393,"2093",divers (inconnu),Zinal,284.2,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62411573850033,46.1383533589465,"2094",divers (inconnu),Zinal,220.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62394946561498,46.1394856304074,"2095",divers (inconnu),Zinal,276.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62466482134444,46.1389560530116,"2097",divers (inconnu),Zinal,311.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62949022117748,46.1335871987783,"2099",divers (inconnu),Zinal,395.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62951915677796,46.1333172244656,"2100",divers (inconnu),Zinal,395.1,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62967138812359,46.133637370887,"2101",divers (inconnu),Zinal,384,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62973992339792,46.1334503839341,"2102",divers (inconnu),Zinal,384,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62933109504872,46.1326067359524,"2103",divers (inconnu),Zinal,77.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62936429311062,46.1325439403136,"2104",divers (inconnu),Zinal,100,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62933051856334,46.1327138996421,"2105",divers (inconnu),Zinal,38.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62921542394047,46.1326874857001,"2106",divers (inconnu),Zinal,295.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62982808173731,46.1326714162731,"2107",divers (inconnu),Zinal,178.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63001854203918,46.1327329193758,"2108",divers (inconnu),Zinal,177.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63069568020749,46.1332984417224,"2109",divers (inconnu),Zinal,275.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62975157101673,46.1330775126273,"2110",divers (inconnu),Zinal,140.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.6297784641098,46.1330447192462,"2111",divers (inconnu),Zinal,170.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62994714286783,46.1331170653244,"2112",divers (inconnu),Zinal,75.3,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63002385457215,46.1331636999986,"2113",divers (inconnu),Zinal,29.2,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.62913537430296,46.1328648639761,"2114",divers (inconnu),Zinal,46.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63317294674791,46.1299504822838,"2115",divers (inconnu),Zinal,91.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63197744204256,46.1379394177947,"2116",divers (inconnu),Zinal,83.5,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63379256420414,46.1361446598994,"2117",divers (inconnu),Zinal,100,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63411778022938,46.1364373936588,"2118",divers (inconnu),Zinal,55.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63174722119674,46.1368991148292,"2119",divers (inconnu),Zinal,380.7,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63249058855148,46.1371938057957,"2120",divers (inconnu),Zinal,367.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63301270369658,46.1366099866761,"2121",divers (inconnu),Zinal,176.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63129661364853,46.1374961141088,"2122",divers (inconnu),Zinal,17.4,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63100418974994,46.1373427715466,"2123",divers (inconnu),Zinal,269.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63170246420198,46.1380145623831,"2124",divers (inconnu),Zinal,288.8,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.63126328879341,46.1383300409834,"2125",divers (inconnu),Zinal,286.6,0,"1900",EP_Z_8,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59065884666428,46.2523426422161,"2126",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59118263874024,46.2521337438646,"2127",divers (inconnu),Chandolin,134.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59042124813434,46.2523651135487,"2128",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59015681918646,46.2523340365646,"2129",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59023264052065,46.2523472984898,"2130",divers (inconnu),Chandolin,287,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58987742746617,46.2522724045241,"2131",divers (inconnu),Chandolin,280.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58942857144603,46.2521434075297,"2132",divers (inconnu),Chandolin,272.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58782776695288,46.2518563333624,"2133",divers (inconnu),Chandolin,101.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59259982213394,46.2518662691329,"2134",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5926834855476,46.2518738128237,"2135",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59287286729194,46.2518660045133,"2136",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59216395777803,46.2518411805212,"2137",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59217396500811,46.251840222049,"2138",divers (inconnu),Chandolin,303,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59137932008155,46.2520477649036,"2139",divers (inconnu),Chandolin,354.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59140597667589,46.2520263701506,"2140",divers (inconnu),Chandolin,154.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59094505399755,46.2522434429836,"2141",divers (inconnu),Chandolin,323.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59127382176555,46.2521431346704,"2142",divers (inconnu),Chandolin,355.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59111350300715,46.2521978164543,"2143",divers (inconnu),Chandolin,129,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58916429220176,46.2512836773781,"2144",divers (inconnu),Chandolin,397.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59135346690411,46.2501068869845,"2145",divers (inconnu),Chandolin,31.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59186950276684,46.2509272022665,"2146",divers (inconnu),Chandolin,212.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59133212307338,46.2511070613176,"2147",divers (inconnu),Chandolin,149.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59199780049953,46.2183653142665,"2148",divers (inconnu),Saint-Luc,177.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59214335936391,46.2180164156671,"2149",divers (inconnu),Saint-Luc,279,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59199477235113,46.2183714089212,"2150",divers (inconnu),Saint-Luc,378.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59231967446263,46.2219924753635,"2151",divers (inconnu),Saint-Luc,9.1,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59190781299098,46.2218324360669,"2152",divers (inconnu),Saint-Luc,267.4,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59124351442351,46.2232758083869,"2153",divers (inconnu),Saint-Luc,256,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59044232085172,46.2246663476975,"2154",divers (inconnu),Saint-Luc,391.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59162668490703,46.2230175476862,"2155",divers (inconnu),Saint-Luc,155.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59152681583523,46.2216298851538,"2156",divers (inconnu),Saint-Luc,368.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5917355338594,46.2230373760605,"2157",divers (inconnu),Saint-Luc,83.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59133409770037,46.2232185213796,"2158",divers (inconnu),Saint-Luc,47.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59143706093115,46.2232954452592,"2159",divers (inconnu),Saint-Luc,47.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59231143767136,46.2228242360447,"2160",divers (inconnu),Saint-Luc,160.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59230922038241,46.2228776891402,"2161",divers (inconnu),Saint-Luc,398,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59194230019717,46.2218458370456,"2162",divers (inconnu),Saint-Luc,179,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59194375375596,46.2218464018666,"2163",divers (inconnu),Saint-Luc,372.2,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5918047559358,46.2219714767436,"2164",divers (inconnu),Saint-Luc,265.6,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59041605274033,46.2211393768925,"2165",divers (inconnu),Saint-Luc,61.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5888499367807,46.222630536803,"2166",divers (inconnu),Saint-Luc,90.9,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59011487851751,46.2209958185762,"2167",divers (inconnu),Saint-Luc,57.1,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5896671345531,46.2212263606914,"2168",divers (inconnu),Saint-Luc,340.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59006013528726,46.2209656162267,"2169",divers (inconnu),Saint-Luc,57.1,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58997021549962,46.2210151398886,"2170",divers (inconnu),Saint-Luc,342.6,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59011980938492,46.2208792909171,"2171",divers (inconnu),Saint-Luc,327.6,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59013385466496,46.2209068326662,"2172",divers (inconnu),Saint-Luc,21.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59025424137839,46.2208359098444,"2173",divers (inconnu),Saint-Luc,327.6,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59031144347339,46.2208620293623,"2174",divers (inconnu),Saint-Luc,136.5,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59040427743384,46.220592888401,"2175",divers (inconnu),Saint-Luc,359.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59041409301137,46.2205992812288,"2176",divers (inconnu),Saint-Luc,51.9,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59111457876421,46.2202167895093,"2177",divers (inconnu),Saint-Luc,330.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59098153066189,46.2203809082138,"2178",divers (inconnu),Saint-Luc,367.3,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59139145766774,46.2196481282271,"2179",divers (inconnu),Saint-Luc,377.8,0,"1900",EP_Z_5,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
