X,Y,t_id,einbaujahr,name_nummer,art,art_code,nennweite,typ,bemerkung,lagebestimmung,lagebestimmung_code,hoehenbestimmung,hoehenbestimmung_code,druckzone,druckzone_bemerkung,hoehe,symbolori,zustand,icon_url
7.60110601436228,46.2514840963177,"1041","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59347777352404,46.2525355330914,"1042","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59577832456158,46.2526885962132,"1044","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59637492668536,46.2521611690305,"1045","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59654037056748,46.252198959415,"1046","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59902773711404,46.2516659865167,"1047","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60630971565923,46.2490408660016,"1048","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60053523778215,46.2516838019913,"1049","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59322338085811,46.2531407691884,"1050","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60088750366704,46.2515888435661,"1051","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59968565250738,46.2510055365602,"1052","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60065440146639,46.250874372252,"1053","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5909680503439,46.2249308080395,"1054","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59123759584121,46.2250006497391,"1055","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59188235664444,46.224263224242,"1056","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59253663764283,46.224322671432,"1057","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59315349886525,46.2247550994101,"1058","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.5934416346287,46.2249547189852,"1059","1900","17",vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.5933369146126,46.2254476909268,"1060","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59218778313029,46.2252845212898,"1061","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.5907592772122,46.2260252174783,"1062","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59076086453736,46.2260134436752,"1063","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59316596075125,46.2265812725903,"1064","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59365155058633,46.2267047212155,"1065","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59264228191097,46.2284608498757,"1066","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59215566972355,46.2288425962461,"1067","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59391726726011,46.2267079415054,"1068","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59406186389533,46.2262801680004,"1069","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59414665202207,46.2261854214563,"1070","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59426781489336,46.2260632162132,"1071","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59469200894653,46.2256803520063,"1072","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59522605086151,46.2249055310346,"1073","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59532972518443,46.2237726367285,"1074","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59519593367932,46.2237256296282,"1075","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59519269181762,46.2237250367424,"1076","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59517566472452,46.2237193677059,"1077","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.5940609867142,46.2239813903838,"1078","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59416436920021,46.2238750574825,"1079","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59432423791965,46.2236929567882,"1080","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59436534206459,46.223608290029,"1081","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59460865522981,46.2231589047784,"1082","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59477581845105,46.2228379931168,"1083","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.5940709576498,46.2226473830137,"1084","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59330201778727,46.2234244872282,"1085","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59244895538447,46.2236779841601,"1086","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59269941295248,46.2237330936354,"1087","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59152533118591,46.2236137348388,"1088","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.61355905736282,46.2207707195437,"1089","1900",,vanne de raccordement,"5","0.0",unbekannt,,précis,"0",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60468616238356,46.2188705132951,"1090","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60469108483665,46.2188660984052,"1091","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.6038907045631,46.2193823565296,"1092","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60423258622373,46.2194061383877,"1093","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60522459441074,46.2210466245898,"1094","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60379167374359,46.2211849019213,"1095","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60213625844791,46.2196392765617,"1096","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59231967548982,46.2518376349647,"1097","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,57.5,unbekannt/inconnue,./0.png
7.59231388802195,46.2518361854962,"1098","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,162.4,unbekannt/inconnue,./0.png
7.59231759975749,46.2518326721863,"1099","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59236002997849,46.2519223268029,"1100","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5913483337585,46.250098767487,"1101","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.591352409717,46.2501072657184,"1102","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59134996740781,46.2501033334049,"1103","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59135483313306,46.2501044513045,"1104","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59173597171478,46.2504770466946,"1105","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59187342805121,46.2509407706189,"1106","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59208630471885,46.2517089099204,"1107","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59215865495093,46.2518400834047,"1108","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59027855313318,46.2523577046451,"1109","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59030624302469,46.2523640186254,"1110","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,97.5,unbekannt/inconnue,./0.png
7.58987871994075,46.2522696572401,"1111","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.58780890708804,46.2518598609374,"1112","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59184112507689,46.253289950213,"1113","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59132964186418,46.2538438041317,"1114","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59160195517076,46.253839993289,"1115","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59085205432011,46.2531876920088,"1116","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59226980666604,46.2535555856995,"1117","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59125663783654,46.2538223268917,"1118","1900",,vanne inconnue,"1","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59104478319807,46.2537087604576,"1119","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59076005316035,46.2536193267743,"1120","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59017607970095,46.253466550065,"1121","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.58874148842164,46.2525915657258,"1122","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.58875423298689,46.2525829714958,"1123","1900",,vanne inconnue,"1","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.589168637076,46.2534618485254,"1124","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59321203163312,46.2531398710406,"1125","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59229386529155,46.2551908683781,"1126","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59768162593994,46.2564096591212,"1127","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59768001494083,46.2564131050353,"1128","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59364312076761,46.2531099760621,"1129","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59401585894044,46.2530814244671,"1130","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59428070029069,46.2530167560508,"1131","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59607172524164,46.2526921246254,"1132","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59274702465088,46.2523526799839,"1133","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59371311563364,46.2523581792518,"1134","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59404981716608,46.2524838683235,"1135","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59433017494773,46.2524614160182,"1136","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59443543393108,46.2524257806186,"1137","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59442815200459,46.2524300776325,"1138","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59447120518813,46.2524645252851,"1139","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59490766893582,46.2523325031229,"1140","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59490038465047,46.2523359568218,"1141","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59487529030612,46.2523464629449,"1142","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59535704968034,46.2521836647933,"1143","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59562086078922,46.2520447100556,"1144","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59593417221737,46.2519278238056,"1145","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5952276018725,46.2512337286973,"1146","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59535929170802,46.2517505056346,"1147","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59484064344062,46.2515684551319,"1148","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59454998001104,46.251669775592,"1149","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59442556366693,46.251529227281,"1150","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59450738834343,46.251796616972,"1151","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59430138709222,46.2517458074861,"1152","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59418755487256,46.2519008580453,"1153","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59446240086592,46.2519359712311,"1154","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59765473909964,46.2513585545438,"1155","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59744173031608,46.2505715911226,"1156","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.597988536385,46.2510440101052,"1157","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59822351268148,46.2513027970514,"1158","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5974514709032,46.2505768483762,"1159","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60013888318882,46.2511224189399,"1160","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59328850667405,46.251813045297,"1161","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59485521244029,46.2515617585711,"1162","1900",,vanne de séparation,"8","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59555592296255,46.2508828821092,"1163","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5955607953072,46.2508862487427,"1164","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59331759102709,46.2523521135554,"1165","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59388299567423,46.2531007223455,"1166","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59424801871263,46.2529247358186,"1167","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.5939332514537,46.2531029024125,"1168","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59354742970689,46.2522346450369,"1169","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59355066874692,46.2522336567094,"1170","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59664444829624,46.2517562693071,"1171","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59765314280387,46.2513669902284,"1172","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59769516717569,46.2518819336545,"1173","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59696257861371,46.2521839632263,"1174","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60163105368271,46.2511680017131,"1175","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60164964875581,46.25115286504,"1176","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60195012821741,46.251087143461,"1177","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.60195580110755,46.2510870649998,"1178","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.59820430286446,46.252216166263,"1179","1900",,vanne de tronçon,"7","0.0",unbekannt,,inconnue,"1",inconnue,"1",Chandolin,EP_Z_2,0,360,unbekannt/inconnue,./0.png
7.58853999387256,46.2167698571359,"1180","1900","235",vanne de vidange,"11","0.0",unbekannt,,inconnue,"1",inconnue,"1",Vissoie,EP_Z_7,0,360,unbekannt/inconnue,./0.png
7.60203086189316,46.2196061166093,"1181","1900",,vanne hydrant,"6","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.60203572616223,46.2196075854422,"1182","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
7.59150547264627,46.221729627066,"1183","1900",,vanne de raccordement,"5","0.0",unbekannt,,inconnue,"1",inconnue,"1",Saint-Luc,EP_Z_5,0,360,unbekannt/inconnue,./0.png
