X,Y,t_id,name_nummer,art,typ,symbolori,hoehe,einbaujahr,eigentuemer,versorgungsdruck,fliessdruck,druckzone,druckzone_bemerkung,art_code,lagebestimmung,lagebestimmung_code,zustand,icon_url
7.5942864711873,46.2260718348522,"158","533",borne hydrant une sortie,,100,0,"1930",inconnue,5.8,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59517079765262,46.2237169849587,"159","531",borne hydrant une sortie,,100,0,"1930",inconnue,7.6,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59293460566252,46.2246920064576,"160","527",borne hydrant une sortie,,100,0,"1970",inconnue,9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59331293764552,46.2234231033791,"161","528",borne hydrant une sortie,,100,0,"1970",inconnue,12,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59699429834851,46.2220749180587,"162","534",borne hydrant une sortie,,100,0,"1970",inconnue,9.9,0,Saint-Luc,EP_Z_5,"1",précis,"0",unbekannt/inconnue,./0.png
7.60056972649275,46.2211736001677,"163","535",borne hydrant une sortie,,14.8,0,"1930",inconnue,6,0,Saint-Luc,EP_Z_5,"1",précis,"0",unbekannt/inconnue,./0.png
7.59933544598958,46.2201437671145,"164","547",borne hydrant une sortie,,100,0,"1970",inconnue,5.6,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59299264786079,46.2205831581907,"165","503",borne hydrant une sortie,,100,0,"1970",inconnue,12.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59201812706378,46.2183763842317,"166","501",borne hydrant une sortie,,100,0,"1970",inconnue,9.1,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59146252968902,46.2195446407679,"167","502",borne hydrant une sortie,,100,0,"1900",inconnue,8.9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59046593404021,46.2222096798783,"168","545",borne hydrant une sortie,,100,0,"1900",inconnue,4.4,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59140372536857,46.2238673236032,"169","525",borne hydrant une sortie,,100,0,"1970",inconnue,9.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59124007720478,46.2250094275844,"170","526",borne hydrant une sortie,,100,0,"1930",inconnue,8.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59523515437263,46.2221501043559,"171","529",borne hydrant une sortie,,100,0,"1900",inconnue,7.9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60471990874922,46.2174074727106,"172","541",borne hydrant une sortie,,100,0,"1900",inconnue,9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59455549961272,46.2192322796862,"173","504",borne hydrant une sortie,,100,0,"1970",inconnue,10.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59706027360369,46.2194372572736,"174","508",borne hydrant une sortie,,100,0,"1970",inconnue,7,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59576565153922,46.2198636208863,"175","507",borne hydrant une sortie,,100,0,"1900",inconnue,7.8,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5938997626116,46.2211814627012,"176","506",borne hydrant une sortie,,100,0,"1900",inconnue,9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59304296066184,46.2221907039771,"177","505",borne hydrant une sortie,,100,0,"1970",inconnue,10,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59609613172295,46.2211451169609,"178","524",borne hydrant une sortie,,100,0,"1970",inconnue,9.4,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59626281852483,46.2204252555746,"179","523",borne hydrant une sortie,,100,0,"1930",inconnue,10.8,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59705760630637,46.2206333916134,"180","521",borne hydrant une sortie,,225.2,0,"1970",inconnue,9,0,Saint-Luc,EP_Z_5,"1",précis,"0",unbekannt/inconnue,./0.png
7.5973731048863,46.2201710340129,"181","520",borne hydrant une sortie,,100,0,"1970",inconnue,9.6,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59760509867436,46.2198331437797,"182","519",borne hydrant une sortie,,100,0,"1970",inconnue,8.9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60064591335857,46.2182806134141,"183","509",borne hydrant une sortie,,100,0,"1970",inconnue,6.7,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60071299134101,46.2188610890272,"184","517",borne hydrant une sortie,,100,0,"1930",inconnue,9.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60223113707774,46.2178080733733,"185","510",borne hydrant une sortie,,100,0,"1970",inconnue,6.2,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60257962487409,46.2186634493949,"186","516",borne hydrant une sortie,,100,0,"1930",inconnue,9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60332153548803,46.2182566664465,"187","515",borne hydrant une sortie,,100,0,"1900",inconnue,0,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60365637841135,46.2183152655673,"188","514",borne hydrant une sortie,,100,0,"1900",inconnue,8.4,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.6043978380899,46.2188784555124,"189","511",borne hydrant une sortie,,100,0,"1970",inconnue,13.6,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.6043986668076,46.2196844799003,"190","513",borne hydrant une sortie,,100,0,"1970",inconnue,10,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60202896894001,46.2196076772115,"191","512",borne hydrant une sortie,,155.3,0,"1900",inconnue,12.2,0,Saint-Luc,EP_Z_5,"1",précis,"0",unbekannt/inconnue,./0.png
7.5931654158623,46.2254190284168,"192","530",borne hydrant une sortie,,100,0,"1970",inconnue,5.9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
